forecast_case_id,event_case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,actual_lead_hours,cycle_offset_hours,init_time,forecast_hours,forecast_end_time
2024225N22135-CE01-L096,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,96,2024-08-11T06:30:00Z,96.5,-0.5,2024-08-11T06:00:00Z,102,2024-08-15T12:00:00Z
2024225N22135-CE01-L120,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15T06:30:00Z,30.58334134366778,141.0834048464531,120,2024-08-10T06:30:00Z,120.5,-0.5,2024-08-10T06:00:00Z,126,2024-08-15T12:00:00Z
2024225N14313-CE02-L024,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,24,2024-08-16T08:10:54.441435Z,26.1817892875,-2.1817892875,2024-08-16T06:00:00Z,30,2024-08-17T12:00:00Z
2024225N14313-CE02-L048,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,48,2024-08-15T08:10:54.441435Z,50.181789287499996,-2.1817892875,2024-08-15T06:00:00Z,54,2024-08-17T12:00:00Z
2024225N14313-CE02-L072,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,72,2024-08-14T08:10:54.441435Z,74.1817892875,-2.1817892875,2024-08-14T06:00:00Z,78,2024-08-17T12:00:00Z
2024225N14313-CE02-L096,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,96,2024-08-13T08:10:54.441435Z,98.1817892875,-2.1817892875,2024-08-13T06:00:00Z,102,2024-08-17T12:00:00Z
2024225N14313-CE02-L120,2024225N14313-CE02,2024225N14313,landfall,2024-08-17T08:10:54.441435Z,32.24910528391071,-64.82555396621986,120,2024-08-12T08:10:54.441435Z,122.1817892875,-2.1817892875,2024-08-12T06:00:00Z,126,2024-08-17T12:00:00Z
2024225N14313-CE03-L024,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,24,2024-08-19T04:20:00Z,22.333333333333332,1.6666666666666667,2024-08-19T06:00:00Z,24,2024-08-20T06:00:00Z
2024225N14313-CE03-L048,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,48,2024-08-18T04:20:00Z,46.333333333333336,1.6666666666666667,2024-08-18T06:00:00Z,48,2024-08-20T06:00:00Z
2024225N14313-CE03-L072,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,72,2024-08-17T04:20:00Z,70.33333333333333,1.6666666666666667,2024-08-17T06:00:00Z,72,2024-08-20T06:00:00Z
2024225N14313-CE03-L096,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,96,2024-08-16T04:20:00Z,94.33333333333333,1.6666666666666667,2024-08-16T06:00:00Z,96,2024-08-20T06:00:00Z
2024225N14313-CE03-L120,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20T04:20:00Z,46.10391161777617,-52.46319867098837,120,2024-08-15T04:20:00Z,118.33333333333333,1.6666666666666667,2024-08-15T06:00:00Z,120,2024-08-20T06:00:00Z
2024233N15148-CE02-L024,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,24,2024-08-27T23:25:37.489088Z,23.427080302222222,0.5729196977777778,2024-08-28T00:00:00Z,24,2024-08-29T00:00:00Z
2024233N15148-CE02-L048,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,48,2024-08-26T23:25:37.489088Z,47.42708030222222,0.5729196977777778,2024-08-27T00:00:00Z,48,2024-08-29T00:00:00Z
2024233N15148-CE02-L072,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,72,2024-08-25T23:25:37.489088Z,71.42708030222222,0.5729196977777778,2024-08-26T00:00:00Z,72,2024-08-29T00:00:00Z
2024233N15148-CE02-L096,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,96,2024-08-24T23:25:37.489088Z,95.42708030222221,0.5729196977777778,2024-08-25T00:00:00Z,96,2024-08-29T00:00:00Z
2024233N15148-CE02-L120,2024233N15148-CE02,2024233N15148,landfall,2024-08-28T23:25:37.489088Z,31.985416832708022,130.2,120,2024-08-23T23:25:37.489088Z,119.42708030222221,0.5729196977777778,2024-08-24T00:00:00Z,120,2024-08-29T00:00:00Z
2024244N09137-CE01-L024,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,24,2024-09-05T07:50:05.665233Z,25.83490700916667,-1.8349070091666666,2024-09-05T06:00:00Z,30,2024-09-06T12:00:00Z
2024244N09137-CE01-L048,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,48,2024-09-04T07:50:05.665233Z,49.83490700916667,-1.8349070091666666,2024-09-04T06:00:00Z,54,2024-09-06T12:00:00Z
2024244N09137-CE01-L072,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,72,2024-09-03T07:50:05.665233Z,73.83490700916667,-1.8349070091666666,2024-09-03T06:00:00Z,78,2024-09-06T12:00:00Z
2024244N09137-CE01-L096,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,96,2024-09-02T07:50:05.665233Z,97.83490700916667,-1.8349070091666666,2024-09-02T06:00:00Z,102,2024-09-06T12:00:00Z
2024244N09137-CE01-L120,2024244N09137-CE01,2024244N09137,landfall,2024-09-06T07:50:05.665233Z,19.822493899405316,110.99433057495082,120,2024-09-01T07:50:05.665233Z,121.83490700916667,-1.8349070091666666,2024-09-01T06:00:00Z,126,2024-09-06T12:00:00Z
2024253N21266-CE01-L024,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,24,2024-09-10T21:55:30.855134Z,21.925237537222223,2.0747624627777776,2024-09-11T00:00:00Z,24,2024-09-12T00:00:00Z
2024253N21266-CE01-L048,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,48,2024-09-09T21:55:30.855134Z,45.92523753722222,2.0747624627777776,2024-09-10T00:00:00Z,48,2024-09-12T00:00:00Z
2024253N21266-CE01-L072,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,72,2024-09-08T21:55:30.855134Z,69.92523753722223,2.0747624627777776,2024-09-09T00:00:00Z,72,2024-09-12T00:00:00Z
2024253N21266-CE01-L096,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,96,2024-09-07T21:55:30.855134Z,93.92523753722223,2.0747624627777776,2024-09-08T00:00:00Z,96,2024-09-12T00:00:00Z
2024253N21266-CE01-L120,2024253N21266-CE01,2024253N21266,landfall,2024-09-11T21:55:30.855134Z,29.28505806766297,-91.3149793844154,120,2024-09-06T21:55:30.855134Z,117.92523753722223,2.0747624627777776,2024-09-07T00:00:00Z,120,2024-09-12T00:00:00Z
2024253N11148-CE01-L024,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,24,2024-09-13T11:30:00Z,23.5,0.5,2024-09-13T12:00:00Z,24,2024-09-14T12:00:00Z
2024253N11148-CE01-L048,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,48,2024-09-12T11:30:00Z,47.5,0.5,2024-09-12T12:00:00Z,48,2024-09-14T12:00:00Z
2024253N11148-CE01-L072,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,72,2024-09-11T11:30:00Z,71.5,0.5,2024-09-11T12:00:00Z,72,2024-09-14T12:00:00Z
2024253N11148-CE01-L096,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,96,2024-09-10T11:30:00Z,95.5,0.5,2024-09-10T12:00:00Z,96,2024-09-14T12:00:00Z
2024253N11148-CE01-L120,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14T11:30:00Z,28.05012727686916,129.28352551180123,120,2024-09-09T11:30:00Z,119.5,0.5,2024-09-09T12:00:00Z,120,2024-09-14T12:00:00Z
2024253N11148-CE02-L024,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,24,2024-09-14T21:04:45.484473Z,21.0793012425,2.9206987575,2024-09-15T00:00:00Z,24,2024-09-16T00:00:00Z
2024253N11148-CE02-L048,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,48,2024-09-13T21:04:45.484473Z,45.079301242499994,2.9206987575,2024-09-14T00:00:00Z,48,2024-09-16T00:00:00Z
2024253N11148-CE02-L072,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,72,2024-09-12T21:04:45.484473Z,69.0793012425,2.9206987575,2024-09-13T00:00:00Z,72,2024-09-16T00:00:00Z
2024253N11148-CE02-L096,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,96,2024-09-11T21:04:45.484473Z,93.0793012425,2.9206987575,2024-09-12T00:00:00Z,96,2024-09-16T00:00:00Z
2024253N11148-CE02-L120,2024253N11148-CE02,2024253N11148,landfall,2024-09-15T21:04:45.484473Z,30.70533537825088,122.48153371690486,120,2024-09-10T21:04:45.484473Z,117.0793012425,2.9206987575,2024-09-11T00:00:00Z,120,2024-09-16T00:00:00Z
2024267N14261-CE01-L024,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,24,2024-09-23T02:44:36.876334Z,26.743576759444444,-2.7435767594444447,2024-09-23T00:00:00Z,30,2024-09-24T06:00:00Z
2024267N14261-CE01-L048,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,48,2024-09-22T02:44:36.876334Z,50.743576759444444,-2.7435767594444447,2024-09-22T00:00:00Z,54,2024-09-24T06:00:00Z
2024267N14261-CE01-L072,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,72,2024-09-21T02:44:36.876334Z,74.74357675944444,-2.7435767594444447,2024-09-21T00:00:00Z,78,2024-09-24T06:00:00Z
2024267N14261-CE01-L096,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,96,2024-09-20T02:44:36.876334Z,98.74357675944444,-2.7435767594444447,2024-09-20T00:00:00Z,102,2024-09-24T06:00:00Z
2024267N14261-CE01-L120,2024267N14261-CE01,2024267N14261,landfall,2024-09-24T02:44:36.876334Z,16.54018644054579,-98.8742740854337,120,2024-09-19T02:44:36.876334Z,122.74357675944444,-2.7435767594444447,2024-09-19T00:00:00Z,126,2024-09-24T06:00:00Z
2024268N17278-CE01-L024,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,24,2024-09-26T03:03:30.868737Z,21.058574649166665,2.9414253508333332,2024-09-26T06:00:00Z,24,2024-09-27T06:00:00Z
2024268N17278-CE01-L048,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,48,2024-09-25T03:03:30.868737Z,45.05857464916667,2.9414253508333332,2024-09-25T06:00:00Z,48,2024-09-27T06:00:00Z
2024268N17278-CE01-L072,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,72,2024-09-24T03:03:30.868737Z,69.05857464916667,2.9414253508333332,2024-09-24T06:00:00Z,72,2024-09-27T06:00:00Z
2024268N17278-CE01-L096,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,96,2024-09-23T03:03:30.868737Z,93.05857464916666,2.9414253508333332,2024-09-23T06:00:00Z,96,2024-09-27T06:00:00Z
2024268N17278-CE01-L120,2024268N17278-CE01,2024268N17278,landfall,2024-09-27T03:03:30.868737Z,29.93514496257836,-83.7,120,2024-09-22T03:03:30.868737Z,117.05857464916666,2.9414253508333332,2024-09-22T06:00:00Z,120,2024-09-27T06:00:00Z
2024267N14261-CE02-L024,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,24,2024-09-26T15:45:59.376086Z,21.766493357222224,2.233506642777778,2024-09-26T18:00:00Z,24,2024-09-27T18:00:00Z
2024267N14261-CE02-L048,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,48,2024-09-25T15:45:59.376086Z,45.766493357222224,2.233506642777778,2024-09-25T18:00:00Z,48,2024-09-27T18:00:00Z
2024267N14261-CE02-L072,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,72,2024-09-24T15:45:59.376086Z,69.76649335722222,2.233506642777778,2024-09-24T18:00:00Z,72,2024-09-27T18:00:00Z
2024267N14261-CE02-L096,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,96,2024-09-23T15:45:59.376086Z,93.76649335722222,2.233506642777778,2024-09-23T18:00:00Z,96,2024-09-27T18:00:00Z
2024267N14261-CE02-L120,2024267N14261-CE02,2024267N14261,landfall,2024-09-27T15:45:59.376086Z,18.17665408305069,-103.07663915139818,120,2024-09-22T15:45:59.376086Z,117.76649335722222,2.233506642777778,2024-09-22T18:00:00Z,120,2024-09-27T18:00:00Z
2024270N24128-CE01-L024,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,24,2024-10-02T04:49:10.287963Z,22.819524434166667,1.1804755658333335,2024-10-02T06:00:00Z,24,2024-10-03T06:00:00Z
2024270N24128-CE01-L048,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,48,2024-10-01T04:49:10.287963Z,46.81952443416667,1.1804755658333335,2024-10-01T06:00:00Z,48,2024-10-03T06:00:00Z
2024270N24128-CE01-L072,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,72,2024-09-30T04:49:10.287963Z,70.81952443416667,1.1804755658333335,2024-09-30T06:00:00Z,72,2024-10-03T06:00:00Z
2024270N24128-CE01-L096,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,96,2024-09-29T04:49:10.287963Z,94.81952443416667,1.1804755658333335,2024-09-29T06:00:00Z,96,2024-10-03T06:00:00Z
2024270N24128-CE01-L120,2024270N24128-CE01,2024270N24128,landfall,2024-10-03T04:49:10.287963Z,22.560680643787684,120.32126722992696,120,2024-09-28T04:49:10.287963Z,118.81952443416667,1.1804755658333335,2024-09-28T06:00:00Z,120,2024-10-03T06:00:00Z
2024279N21265-CE01-L024,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,24,2024-10-07T07:00:00Z,25.0,-1.0,2024-10-07T06:00:00Z,30,2024-10-08T12:00:00Z
2024279N21265-CE01-L048,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,48,2024-10-06T07:00:00Z,49.0,-1.0,2024-10-06T06:00:00Z,54,2024-10-08T12:00:00Z
2024279N21265-CE01-L072,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,72,2024-10-05T07:00:00Z,73.0,-1.0,2024-10-05T06:00:00Z,78,2024-10-08T12:00:00Z
2024279N21265-CE01-L096,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,96,2024-10-04T07:00:00Z,97.0,-1.0,2024-10-04T06:00:00Z,102,2024-10-08T12:00:00Z
2024279N21265-CE01-L120,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08T07:00:00Z,22.0001096942246,-89.36685393113919,120,2024-10-03T07:00:00Z,121.0,-1.0,2024-10-03T06:00:00Z,126,2024-10-08T12:00:00Z
2024279N21265-CE02-L024,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,24,2024-10-09T00:21:19.171309Z,24.35532536361111,-0.3553253636111111,2024-10-09T00:00:00Z,30,2024-10-10T06:00:00Z
2024279N21265-CE02-L048,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,48,2024-10-08T00:21:19.171309Z,48.35532536361111,-0.3553253636111111,2024-10-08T00:00:00Z,54,2024-10-10T06:00:00Z
2024279N21265-CE02-L072,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,72,2024-10-07T00:21:19.171309Z,72.35532536361112,-0.3553253636111111,2024-10-07T00:00:00Z,78,2024-10-10T06:00:00Z
2024279N21265-CE02-L096,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,96,2024-10-06T00:21:19.171309Z,96.35532536361112,-0.3553253636111111,2024-10-06T00:00:00Z,102,2024-10-10T06:00:00Z
2024279N21265-CE02-L120,2024279N21265-CE02,2024279N21265,landfall,2024-10-10T00:21:19.171309Z,27.371072584593083,-82.62895339916413,120,2024-10-05T00:21:19.171309Z,120.35532536361112,-0.3553253636111111,2024-10-05T00:00:00Z,126,2024-10-10T06:00:00Z
2024279N21265-CE03-L024,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,24,2024-10-09T07:55:55.158869Z,25.931988574722222,-1.9319885747222223,2024-10-09T06:00:00Z,30,2024-10-10T12:00:00Z
2024279N21265-CE03-L048,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,48,2024-10-08T07:55:55.158869Z,49.931988574722226,-1.9319885747222223,2024-10-08T06:00:00Z,54,2024-10-10T12:00:00Z
2024279N21265-CE03-L072,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,72,2024-10-07T07:55:55.158869Z,73.93198857472221,-1.9319885747222223,2024-10-07T06:00:00Z,78,2024-10-10T12:00:00Z
2024279N21265-CE03-L096,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,96,2024-10-06T07:55:55.158869Z,97.93198857472221,-1.9319885747222223,2024-10-06T06:00:00Z,102,2024-10-10T12:00:00Z
2024279N21265-CE03-L120,2024279N21265-CE03,2024279N21265,landfall,2024-10-10T07:55:55.158869Z,28.422684073781724,-80.72137083363089,120,2024-10-05T07:55:55.158869Z,121.93198857472221,-1.9319885747222223,2024-10-05T06:00:00Z,126,2024-10-10T12:00:00Z
2024293N21294-CE01-L024,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,24,2024-10-18T20:28:56.064764Z,26.48224021222222,-2.4822402122222225,2024-10-18T18:00:00Z,30,2024-10-20T00:00:00Z
2024293N21294-CE01-L048,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,48,2024-10-17T20:28:56.064764Z,50.48224021222222,-2.4822402122222225,2024-10-17T18:00:00Z,54,2024-10-20T00:00:00Z
2024293N21294-CE01-L072,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,72,2024-10-16T20:28:56.064764Z,74.48224021222222,-2.4822402122222225,2024-10-16T18:00:00Z,78,2024-10-20T00:00:00Z
2024293N21294-CE01-L096,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,96,2024-10-15T20:28:56.064764Z,98.48224021222222,-2.4822402122222225,2024-10-15T18:00:00Z,102,2024-10-20T00:00:00Z
2024293N21294-CE01-L120,2024293N21294-CE01,2024293N21294,landfall,2024-10-19T20:28:56.064764Z,21.50000639838602,-71.13096536108239,120,2024-10-14T20:28:56.064764Z,122.48224021222222,-2.4822402122222225,2024-10-14T18:00:00Z,126,2024-10-20T00:00:00Z
2024295N15092-CE01-L024,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,24,2024-10-23T20:45:00.360687Z,26.750100190833333,-2.7501001908333333,2024-10-23T18:00:00Z,30,2024-10-25T00:00:00Z
2024295N15092-CE01-L048,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,48,2024-10-22T20:45:00.360687Z,50.75010019083334,-2.7501001908333333,2024-10-22T18:00:00Z,54,2024-10-25T00:00:00Z
2024295N15092-CE01-L072,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,72,2024-10-21T20:45:00.360687Z,74.75010019083332,-2.7501001908333333,2024-10-21T18:00:00Z,78,2024-10-25T00:00:00Z
2024295N15092-CE01-L096,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,96,2024-10-20T20:45:00.360687Z,98.75010019083332,-2.7501001908333333,2024-10-20T18:00:00Z,102,2024-10-25T00:00:00Z
2024295N15092-CE01-L120,2024295N15092-CE01,2024295N15092,landfall,2024-10-24T20:45:00.360687Z,20.68334240103659,87.00833997167798,120,2024-10-19T20:45:00.360687Z,122.75010019083332,-2.7501001908333333,2024-10-19T18:00:00Z,126,2024-10-25T00:00:00Z
2024293N13141-CE01-L024,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,24,2024-10-26T03:12:42.235807Z,21.211732168611114,2.788267831388889,2024-10-26T06:00:00Z,24,2024-10-27T06:00:00Z
2024293N13141-CE01-L048,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,48,2024-10-25T03:12:42.235807Z,45.21173216861111,2.788267831388889,2024-10-25T06:00:00Z,48,2024-10-27T06:00:00Z
2024293N13141-CE01-L072,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,72,2024-10-24T03:12:42.235807Z,69.2117321686111,2.788267831388889,2024-10-24T06:00:00Z,72,2024-10-27T06:00:00Z
2024293N13141-CE01-L096,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,96,2024-10-23T03:12:42.235807Z,93.21173216861112,2.788267831388889,2024-10-23T06:00:00Z,96,2024-10-27T06:00:00Z
2024293N13141-CE01-L120,2024293N13141-CE01,2024293N13141,landfall,2024-10-27T03:12:42.235807Z,16.271794196806177,108.07171628546972,120,2024-10-22T03:12:42.235807Z,117.21173216861112,2.788267831388889,2024-10-22T06:00:00Z,120,2024-10-27T06:00:00Z
2024298N13150-CE01-L024,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,24,2024-10-30T05:44:07.442363Z,23.735400656388887,0.2645993436111111,2024-10-30T06:00:00Z,24,2024-10-31T06:00:00Z
2024298N13150-CE01-L048,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,48,2024-10-29T05:44:07.442363Z,47.73540065638889,0.2645993436111111,2024-10-29T06:00:00Z,48,2024-10-31T06:00:00Z
2024298N13150-CE01-L072,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,72,2024-10-28T05:44:07.442363Z,71.73540065638889,0.2645993436111111,2024-10-28T06:00:00Z,72,2024-10-31T06:00:00Z
2024298N13150-CE01-L096,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,96,2024-10-27T05:44:07.442363Z,95.73540065638889,0.2645993436111111,2024-10-27T06:00:00Z,96,2024-10-31T06:00:00Z
2024298N13150-CE01-L120,2024298N13150-CE01,2024298N13150,landfall,2024-10-31T05:44:07.442363Z,23.038303145799837,121.33544474819568,120,2024-10-26T05:44:07.442363Z,119.73540065638889,0.2645993436111111,2024-10-26T06:00:00Z,120,2024-10-31T06:00:00Z
2024309N13283-CE01-L024,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,24,2024-11-05T15:39:35.337166Z,21.659815879444444,2.3401841205555556,2024-11-05T18:00:00Z,24,2024-11-06T18:00:00Z
2024309N13283-CE01-L048,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,48,2024-11-04T15:39:35.337166Z,45.659815879444444,2.3401841205555556,2024-11-04T18:00:00Z,48,2024-11-06T18:00:00Z
2024309N13283-CE01-L072,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,72,2024-11-03T15:39:35.337166Z,69.65981587944445,2.3401841205555556,2024-11-03T18:00:00Z,72,2024-11-06T18:00:00Z
2024309N13283-CE01-L096,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,96,2024-11-02T15:39:35.337166Z,93.65981587944444,2.3401841205555556,2024-11-02T18:00:00Z,96,2024-11-06T18:00:00Z
2024309N13283-CE01-L120,2024309N13283-CE01,2024309N13283,landfall,2024-11-06T15:39:35.337166Z,21.610054577846817,-81.98773857319784,120,2024-11-01T15:39:35.337166Z,117.65981587944444,2.3401841205555556,2024-11-01T18:00:00Z,120,2024-11-06T18:00:00Z
2024307N06143-CE01-L024,2024307N06143-CE01,2024307N06143,landfall,2024-11-07T07:51:13.944792Z,18.561895960065137,122.15287183113796,24,2024-11-06T07:51:13.944792Z,25.853873553333333,-1.8538735533333335,2024-11-06T06:00:00Z,30,2024-11-07T12:00:00Z
2024307N06143-CE01-L048,2024307N06143-CE01,2024307N06143,landfall,2024-11-07T07:51:13.944792Z,18.561895960065137,122.15287183113796,48,2024-11-05T07:51:13.944792Z,49.85387355333333,-1.8538735533333335,2024-11-05T06:00:00Z,54,2024-11-07T12:00:00Z
2024307N06143-CE01-L072,2024307N06143-CE01,2024307N06143,landfall,2024-11-07T07:51:13.944792Z,18.561895960065137,122.15287183113796,72,2024-11-04T07:51:13.944792Z,73.85387355333333,-1.8538735533333335,2024-11-04T06:00:00Z,78,2024-11-07T12:00:00Z
2024307N06143-CE01-L096,2024307N06143-CE01,2024307N06143,landfall,2024-11-07T07:51:13.944792Z,18.561895960065137,122.15287183113796,96,2024-11-03T07:51:13.944792Z,97.85387355333333,-1.8538735533333335,2024-11-03T06:00:00Z,102,2024-11-07T12:00:00Z
